FIPSTEXT,y17_M201
38065,76.07
38067,78.38
38069,80.04
38071,77.28
38073,77.51
38075,86.25
38077,78.25
38079,72.63
38081,76.05
38083,78.85
38085,77.01
38087,77.67
38089,77.58
38091,77.65
38093,79.23
38095,74.23
38097,81.20
38099,76.54
38101,88.86
38103,80.92
38105,75.04
39001,67.50
39003,77.78
39005,74.78
39007,69.14
39009,76.13
39011,82.79
39013,73.07
39015,73.16
39017,80.04
39019,65.88
39021,81.98
39023,80.46
39025,79.09
39027,79.52
39029,74.25
39031,64.65
39033,71.91
39035,89.19
39037,77.08
39039,78.39
39041,85.18
39043,82.20
39045,82.99
39047,76.37
39049,89.46
39051,78.34
39053,62.32
39055,61.68
39057,82.37
39059,66.82
39061,79.25
39063,78.35
39065,77.82
39067,71.40
39069,79.31
39071,70.65
39073,77.45
39075,37.96
39077,73.09
39079,67.13
39081,75.63
39083,71.08
39085,79.91
39087,68.74
39089,84.52
39091,76.51
39093,80.82
39095,81.87
39097,84.66
39099,77.78
39101,82.93
39103,78.68
39105,75.34
39107,82.29
39109,83.61
39111,66.34
39113,77.98
39115,73.21
39117,79.65
39119,70.47
39121,62.39
39123,77.31
39125,76.21
39127,74.02
39129,81.74
39131,68.30
39133,78.35
39135,75.26
39137,78.35
39139,65.43
39141,69.76
39143,80.73
39145,75.29
39147,74.39
39149,83.74
39151,76.28
39153,86.73
39155,71.72
39157,61.13
39159,86.66
39161,83.42
39163,66.08
39165,81.84
39167,71.16
39169,66.32
39171,73.44
39173,76.52
39175,73.96
40001,68.09
40003,74.53
40005,67.27
40007,66.21
40009,70.09
40011,74.28
40013,70.04
40015,69.84
40017,75.83
40019,76.45
40021,67.83
40023,74.97
40025,70.02
40027,79.36
40029,61.86
40031,75.73
40033,75.22
40035,74.13
40037,70.47
40039,72.83
40041,73.64
40043,76.37
40045,64.55
40047,80.02
40049,70.93
40051,70.28
40053,75.72
40055,74.54
40057,70.05
40059,71.92
40061,73.40
40063,67.03
40065,77.44
40067,70.28
40069,70.79
40071,77.20
40073,74.89
40075,76.34
40077,73.27
40079,72.55
40081,75.89
40083,77.73
40085,68.00
40087,77.55
40089,70.11
40091,64.76
40093,77.15
40095,69.90
40097,73.84
40099,72.73
40101,72.51
40103,69.82
40105,74.97
40107,70.02
40109,78.51
40111,72.36
40113,72.69
40115,72.44
40117,68.09
40119,75.86
40121,68.64
40123,71.28
40125,76.83
40127,69.50
40129,69.77
40131,79.95
40133,69.90
40135,70.95
40137,67.86
40139,70.89
40141,78.95
40143,77.68
40145,75.83
40147,77.42
40149,78.01
40151,72.68
40153,74.14
41001,81.99
41003,86.72
41005,87.20
41007,85.40
41009,84.03
41011,78.89
41013,85.48
41015,73.50
41017,93.19
41019,82.88
41021,81.05
41023,77.28
41025,77.26
41027,89.62
41029,86.56
41031,84.89
41033,85.12
41035,84.68
41037,86.35
41039,83.82
41041,86.46
41043,85.78
41045,86.00
41047,84.86
41049,86.40
41051,91.27
41053,85.92
41055,77.37
41057,91.13
41059,84.74
41061,83.17
41063,82.37
41065,83.53
41067,89.52
41069,80.67
41071,88.17
42001,77.75
42003,81.75
42005,77.25
42007,72.59
42009,69.46
42011,68.38
42013,61.69
42015,77.02
42017,84.22
42019,76.54
42021,68.76
42023,59.46
42025,83.50
42027,68.52
42029,74.48
42031,74.41
42033,62.37
42035,55.81
42037,71.25
42039,70.39
42041,61.11
42043,68.35
42045,98.36
42047,71.12
42049,78.06
42051,73.26
42053,94.44
42055,59.65
42057,72.48
42059,78.39
42061,74.37
42063,63.30
42065,70.73
42067,63.28
42069,77.19
42071,48.94
42073,74.45
42075,71.37
42077,79.27
42079,70.29
42081,67.02
42083,73.36
42085,73.63
42087,65.82
42089,79.40
42091,83.54
42093,64.89
42095,80.17
42097,67.72
42099,68.25
42101,90.70
42103,96.23
42105,74.27
42107,74.16
42109,64.35
42111,62.59
42113,72.11
42115,76.24
42117,71.78
42119,52.09
42121,76.28
42123,68.58
42125,74.20
42127,78.44
42129,72.16
42131,73.90
42133,74.46
44001,75.00
44003,81.08
44005,81.12
44007,82.49
44009,89.97
45001,77.95
45003,77.26
45005,50.91
45007,72.10
45009,74.65
45011,69.92
45013,78.26
45015,66.08
45017,80.00
45019,76.67
45021,66.75
45023,68.09
45025,69.50
45027,65.88
45029,71.90
45031,74.84
45033,74.18
45035,68.44
45037,76.32
45039,64.04
45041,67.59
45043,74.70
45045,74.13
45047,79.83
45049,63.64
45051,71.06
45053,73.33
45055,65.45
45057,76.40
45059,77.86
45061,64.97
45063,79.60
45065,72.83
45067,74.11
45069,70.15
45071,68.37
45073,74.85
45075,69.53
45077,75.27
45079,75.68
45081,68.47
45083,78.37
45085,79.58
45087,62.66
45089,60.14
45091,67.70
46003,82.14
46005,84.95
46007,72.30
46009,79.93
46011,84.42
46013,78.82
46015,78.43
46017,86.76
46019,78.05
46021,73.90
46023,85.54
46025,81.74
46027,79.24
46029,80.53
46031,80.75
46033,76.87
46035,84.67
46037,68.67
46039,79.50
46041,73.23
46043,78.32
46045,85.34
46047,81.85
46049,86.60
46051,78.52
46053,82.63
46055,87.03
46057,84.45
46059,81.98
46061,73.87
46063,86.42
46065,84.44
46067,77.29
46069,87.36
46071,79.30
46073,76.64
46075,81.77
46077,82.82
46079,84.02
46081,80.00
46083,77.51
46085,77.05
46087,82.42
46089,75.65
46091,83.70
46093,79.16
46095,81.74
46097,79.66
46099,87.39
46101,83.88
46102,82.63
46103,83.08
46105,84.32
46107,79.64
46109,79.67
46111,80.06
46115,82.91
46117,77.91
46119,88.56
46121,82.51
46123,83.49
46125,78.20
46127,83.30
46129,87.89
46135,80.49
46137,78.40
47001,73.98
47003,76.92
47005,74.44
47007,77.69
47009,77.35
47011,71.59
47013,57.14
47015,76.65
47017,69.34
47019,71.86
47021,76.06
47023,71.05
47025,58.70
47027,69.06
47029,64.19
47031,79.24
47033,64.29
47035,73.48
47037,78.50
47039,67.65
47041,72.02
47043,75.67
47045,80.27
47047,70.96
47049,74.35
47051,72.13
47053,73.75
47055,74.17
47057,64.14
47059,67.14
47061,68.58
47063,67.98
47065,77.70
47067,62.50
47069,63.46
47071,64.49
47073,62.94
47075,71.19
47077,72.77
47079,81.55
47081,78.19
47083,81.90
47085,73.97
47087,78.44
47089,67.73
47091,68.86
47093,79.65
47095,84.62
47097,63.37
47099,66.93
47101,72.79
47103,73.10
47105,73.66
47107,69.17
47109,69.72
47111,74.23
47113,70.31
47115,72.73
47117,75.00
47119,71.38
47121,62.39
47123,67.90
47125,73.70
47127,78.93
47129,75.17
47131,73.78
47133,77.79
47135,66.90
47137,79.79
47139,74.22
47141,77.67
47143,70.88
47145,79.74
47147,77.20
47149,76.24
47151,78.82
47153,73.19
47155,65.63
47157,78.20
47159,80.00
47161,78.92
47163,77.18
47165,75.49
47167,77.42
47169,70.66
47171,80.00
47173,61.39
47175,65.96
47177,80.32
47179,72.13
47181,60.15
47183,71.07
47185,75.80
47187,79.00
47189,74.66
48001,72.58
48003,78.85
48005,76.07
48007,65.98
48009,77.82
48011,78.24
48013,66.15
48015,70.00
48017,75.06
48019,78.93
48021,73.30
48023,72.20
48025,63.94
48027,75.49
48029,68.61
48031,76.07
48033,75.59
48035,73.79
48037,74.50
48039,74.50
48041,76.74
48043,84.48
48045,64.26
48047,54.92
48049,73.83
48051,67.78
48053,76.22
48055,75.21
48057,80.34
48059,75.03
48061,64.32
48063,73.55
48065,78.25
48067,70.31
48069,76.40
48071,71.35
48073,72.15
48075,65.61
48077,75.56
48079,68.18
48081,65.26
48083,73.16
48085,81.97
48087,70.76
48089,64.58
48091,79.96
48093,73.16
48095,71.46
48097,78.24
48099,76.27
48101,66.88
48103,93.33
48105,73.52
48107,69.10
48109,72.73
48111,77.35
48113,72.00
48115,73.32
48117,82.56
48119,71.45
48121,81.97
48123,68.33
48125,70.74
48127,60.98
48129,70.67
48131,47.40
48133,68.45
48135,75.64
48137,66.58
48139,75.34
48141,76.68
48143,77.69
48145,73.16
48147,74.86
48149,70.34
48151,65.84
48153,68.18
48155,65.70
48157,71.69
48159,74.85
48161,66.21
48163,69.68
48165,73.57
48167,69.04
48169,67.09
48171,75.61
48173,85.71
48175,70.28
48177,68.55
48179,73.85
48181,80.98
48183,73.75
48185,74.53
48187,73.38
48189,70.64
48191,67.89
48193,74.63
48195,71.27
48197,69.82
48199,72.92
48201,75.04
48203,75.40
48205,74.27
48207,69.47
48209,79.88
48211,62.61
48213,78.62
48215,61.82
48217,70.04
48219,69.89
48221,83.33
48223,73.45
48225,68.71
48227,70.24
48229,61.94
48231,75.82
48233,70.47
48235,81.14
48237,71.72
48239,66.62
48241,73.10
48243,67.53
48245,68.72
48247,59.43
48249,65.85
48251,79.30
48253,74.54
48255,61.67
48257,72.43
48259,77.84
48261,83.33
48263,66.46
48265,73.94
48267,74.63
48269,67.44
48271,60.59
48273,67.10
48275,76.85
48277,72.97
48279,64.74
48281,72.55
48283,58.22
48285,65.14
48287,67.55
48289,70.27
48291,75.03
48293,68.46
48295,72.24
48297,74.18
48299,76.77
48301,62.50
48303,81.99
48305,70.51
48307,77.86
48309,72.49
48311,76.96
48313,71.03
48315,71.07
48317,79.78
48319,70.29
48321,70.63
48323,59.29
48325,73.39
48327,74.57
48329,79.51
48331,70.29
48333,76.90
48335,65.19
48337,72.63
48339,82.53
48341,71.20
48343,67.04
48345,75.95
48347,68.30
48349,65.88
48351,63.26
48353,72.44
48355,63.62
48357,79.43
48359,81.82
48361,78.43
48363,72.41
48365,70.45
48367,81.32
48369,75.86
48371,73.14
48373,70.08
48375,67.36
48377,77.46
48379,69.38
48381,79.90
48383,76.79
48385,87.37
48387,70.25
48389,72.77
48391,73.53
48393,75.96
48395,70.02
48397,80.40
48399,70.95
48401,69.60
48403,73.00
48405,72.01
48407,70.23
48409,78.35
48411,79.82
48413,74.62
48415,70.36
48417,76.23
48419,70.65
48421,75.92
48423,71.82
48425,75.28
48427,42.38
48429,66.78
48431,86.84
48433,62.74
48435,74.33
48437,76.39
48439,79.71
48441,73.74
48443,76.47
48445,64.34
48447,72.99
48449,69.21
48451,75.44
48453,78.25
48455,66.56
48457,77.63
48459,75.12
48461,79.59
48463,73.31
48465,54.92
48467,73.45
48469,69.83
48471,75.78
48473,75.28
48475,48.04
48477,64.71
48479,47.56
48481,67.40
48483,71.57
48485,79.48
48487,80.76
48489,58.97
48491,78.85
48493,65.17
48495,89.13
48497,78.09
48499,76.81
48501,78.35
48503,76.08
48505,53.88
48507,61.57
49001,76.84
49003,83.24
49005,81.10
49007,84.79
49009,80.77
49011,76.14
49013,82.03
49015,84.52
49017,72.38
49019,81.37
49021,75.72
49023,80.48
49025,82.97
49027,81.50
49029,80.91
49031,81.73
49033,76.25
49035,78.72
49037,33.17
49039,76.67
49041,78.29
49043,79.87
49045,80.56
49047,75.94
49049,81.85
49051,82.32
49053,76.91
49055,90.91
49057,75.00
50001,92.36
50003,88.00
50005,87.35
50007,90.77
50009,83.02
50011,84.77
50013,88.24
50015,86.63
50017,80.84
50019,81.90
50021,81.92
50023,86.80
50025,93.00
50027,84.79
51001,81.17
51003,81.27
51005,81.82
51007,70.54
51009,71.54
51011,66.50
51013,100.00
51015,71.47
51017,66.36
51019,75.95
51021,67.26
51023,76.59
51025,69.42
51027,51.69
51029,73.04
51031,76.35
51033,88.29
51035,65.11
51036,96.10
51037,67.61
51041,80.95
51043,85.01
51045,84.36
51047,81.52
51049,68.18
51051,72.66
51053,64.25
51057,78.41
51059,90.60
51061,85.62
51063,74.76
51065,81.32
51067,66.73
51069,77.69
51071,74.55
51073,81.93
51075,78.31
51077,73.88
51079,78.04
51081,72.00
51083,66.93
51085,81.31
51087,75.76
51089,72.64
51091,68.00
51093,89.45
51095,93.06
51097,79.47
51099,73.76
51101,87.78
51103,90.00
51105,61.81
51107,88.56
51109,76.33
51111,69.85
51113,74.11
51115,81.40
51117,64.45
51119,87.34
51121,81.85
51125,72.86
51127,83.33
51131,92.96
51133,64.93
51135,71.38
51137,79.14
51139,73.03
51141,73.29
51143,68.28
51145,75.29
51147,71.85
51149,69.51
51153,92.11
51155,77.41
51157,78.36
51159,47.96
51161,66.41
51163,76.33
51165,65.50
51167,61.87
51169,69.86
51171,76.68
51173,65.61
51175,76.26
51177,76.63
51179,85.19
51181,84.68
51183,74.19
51185,68.75
51187,81.00
51191,67.99
51193,74.32
51195,65.99
51197,75.46
51199,97.50
51550,82.26
51800,82.59
51810,82.65
53001,80.03
53003,93.66
53005,84.93
53007,84.67
53009,83.52
53011,82.91
53013,79.77
53015,80.89
53017,76.54
53019,71.03
53021,87.95
53023,80.09
53025,84.75
53027,81.45
53029,85.64
53031,89.14
53033,87.58
53035,88.25
53037,88.10
53039,81.87
53041,83.40
53043,78.16
53045,83.02
53047,81.88
53049,88.15
53051,87.36
53053,87.37
53055,92.09
53057,83.00
53059,90.34
53061,89.02
53063,84.58
53065,80.16
53067,86.83
53069,91.72
53071,85.27
53073,83.70
53075,87.39
53077,79.00
54001,70.88
54003,68.82
54005,71.43
54007,61.94
54009,78.65
54011,61.92
54013,67.23
54015,74.81
54017,67.35
54019,81.82
54021,72.73
54023,64.75
54025,74.86
54027,69.42
54029,91.40
54031,73.28
54033,78.02
54035,71.38
54037,82.87
54039,73.83
54041,69.65
54043,73.45
54045,100.00
54047,100.00
54049,65.94
54051,66.46
54053,65.75
54055,68.78
54057,66.86
54059,100.00
54061,71.77
54063,64.16
54065,69.08
54067,73.12
54069,78.37
54071,61.13
54073,78.85
54075,67.20
54077,68.13
54079,63.04
54081,70.14
54083,66.67
54085,72.73
54087,72.35
54089,66.95
54091,71.43
54093,78.62
54095,67.87
54097,72.55
54099,71.73
54101,65.06
54103,60.15
54105,71.48
54107,72.30
54109,76.19
55001,80.84
55003,74.90
55005,81.67
55007,78.45
55009,77.74
55011,77.64
55013,71.00
55015,81.87
55017,74.24
55019,54.94
55021,78.33
55023,73.60
55025,81.49
55027,78.04
55029,77.00
55031,74.77
55033,82.30
55035,73.34
55037,67.33
55039,77.65
55041,75.71
55043,73.21
55045,82.84
55047,70.72
55049,80.84
55051,93.88
55053,78.13
55055,76.23
55057,73.15
55059,82.41
55061,75.73
55063,76.76
55065,74.00
55067,76.39
55069,74.88
55071,73.01
55073,73.04
55075,79.22
55077,72.27
55078,100.00
55079,72.09
55081,72.03
55083,73.62
55085,79.39
55087,79.20
55089,86.08
55091,79.24
55093,81.77
55095,80.39
55097,77.70
55099,72.93
55101,82.32
55103,67.63
55105,79.71
55107,70.86
55109,79.43
55111,73.73
55113,72.00
55115,72.70
55117,84.24
55119,68.65
55121,77.14
55123,70.42
55125,94.03
55127,83.21
55129,75.54
55131,79.24
55133,79.79
55135,74.39
55137,75.67
55139,76.59
55141,80.41
56001,81.15
56003,78.16
56005,79.32
56007,78.55
56009,75.52
56011,70.58
56013,84.90
56015,78.86
56017,77.58
56019,82.55
56021,77.68
56023,81.23
56025,76.05
56027,71.49
56029,86.90
56031,82.18
56033,78.87
56035,84.33
56037,82.65
56039,88.73
56041,80.89
56043,91.06
56045,80.97
