FIPSTEXT,y17_M059
38075,98.70
38077,95.30
38079,88.60
38081,99.70
38083,88.60
38085,84.00
38087,93.60
38089,86.10
38091,92.40
38093,92.50
38095,96.20
38097,97.70
38099,98.10
38101,89.50
38103,96.60
38105,75.10
39001,44.40
39003,72.40
39005,59.40
39007,34.20
39009,30.60
39011,81.70
39013,38.00
39015,66.30
39017,41.50
39019,43.80
39021,68.90
39023,67.20
39025,33.60
39027,81.30
39029,41.80
39031,50.60
39033,92.60
39035,0.80
39037,89.80
39039,86.80
39041,46.80
39043,53.70
39045,58.40
39047,78.50
39049,15.40
39051,75.60
39053,39.70
39055,27.30
39057,63.30
39059,45.40
39061,6.90
39063,70.60
39065,86.90
39067,38.60
39069,88.20
39071,81.30
39073,14.20
39075,64.30
39077,76.50
39079,25.10
39081,29.50
39083,57.80
39085,8.90
39087,21.40
39089,50.50
39091,72.00
39093,40.00
39095,30.00
39097,84.60
39099,28.30
39101,78.90
39103,36.80
39105,28.50
39107,90.90
39109,66.50
39111,36.90
39113,38.30
39115,37.20
39117,63.60
39119,44.40
39121,31.40
39123,74.50
39125,82.40
39127,38.70
39129,92.60
39131,34.70
39133,27.50
39135,78.60
39137,98.70
39139,49.20
39141,56.20
39143,68.40
39145,23.40
39147,75.70
39149,82.40
39151,36.10
39153,7.10
39155,31.30
39157,39.60
39159,78.70
39161,94.80
39163,11.90
39165,35.20
39167,35.70
39169,71.00
39171,78.20
39173,68.00
39175,86.30
40001,65.10
40003,94.50
40005,57.20
40007,89.30
40009,86.30
40011,99.80
40013,74.80
40015,92.40
40017,86.80
40019,75.30
40021,45.30
40023,68.50
40025,93.50
40027,35.60
40029,82.70
40031,68.30
40033,99.90
40035,86.90
40037,53.80
40039,100.90
40041,61.70
40043,101.90
40045,91.90
40047,99.60
40049,94.20
40051,84.30
40053,89.70
40055,80.20
40057,99.40
40059,100.40
40061,64.40
40063,80.30
40065,99.40
40067,97.20
40069,70.20
40071,84.50
40073,100.10
40075,89.70
40077,46.20
40079,37.40
40081,79.00
40083,82.50
40085,61.60
40087,78.40
40089,28.90
40091,57.00
40093,85.90
40095,73.30
40097,64.70
40099,78.60
40101,60.10
40103,95.90
40105,95.70
40107,87.70
40109,29.40
40111,66.30
40113,76.60
40115,68.30
40117,88.50
40119,77.80
40121,62.10
40123,69.40
40125,68.70
40127,29.50
40129,100.00
40131,69.20
40133,65.60
40135,50.30
40137,83.00
40139,97.80
40141,99.90
40143,31.00
40145,54.10
40147,82.50
40149,100.10
40151,100.80
40153,99.10
41001,38.40
41003,29.50
41005,13.10
41007,2.80
41009,10.30
41011,13.50
41013,41.90
41015,6.70
41017,7.00
41019,12.40
41021,79.40
41023,21.70
41025,24.00
41027,8.50
41029,9.60
41031,69.50
41033,2.70
41035,12.70
41037,14.50
41039,7.00
41041,4.60
41043,21.50
41045,17.30
41047,38.20
41049,86.60
41051,9.20
41053,31.40
41055,99.60
41057,4.70
41059,65.70
41061,29.50
41063,25.80
41065,91.10
41067,22.60
41069,50.70
41071,37.00
42001,50.10
42003,6.20
42005,30.30
42007,19.30
42009,34.30
42011,41.00
42013,23.40
42015,41.30
42017,20.00
42019,26.50
42021,18.00
42023,2.10
42025,8.00
42027,21.10
42029,31.30
42031,26.10
42033,8.30
42035,7.00
42037,34.50
42039,30.00
42041,48.60
42043,24.20
42045,2.00
42047,4.30
42049,30.00
42051,22.20
42053,1.50
42055,54.50
42057,35.90
42059,30.90
42061,21.50
42063,28.00
42065,19.30
42067,34.20
42069,12.40
42071,65.20
42073,35.80
42075,46.50
42077,33.70
42079,8.60
42081,23.70
42083,6.90
42085,36.30
42087,30.80
42089,7.10
42091,10.00
42093,46.30
42095,25.00
42097,42.30
42099,32.50
42101,0.30
42103,7.10
42105,14.10
42107,19.40
42109,47.00
42111,31.90
42113,15.10
42115,29.30
42117,29.30
42119,32.50
42121,12.40
42123,12.00
42125,34.70
42127,21.70
42129,21.90
42131,24.10
42133,43.70
44001,8.60
44003,8.90
44005,14.80
44007,6.20
44009,9.40
45001,28.20
45003,23.70
45005,33.10
45007,40.10
45009,40.70
45011,21.20
45013,15.20
45015,14.30
45017,61.00
45019,6.40
45021,24.40
45023,25.80
45025,24.60
45027,35.20
45029,24.90
45031,40.10
45033,35.20
45035,20.10
45037,24.50
45039,16.60
45041,28.50
45043,15.40
45045,11.80
45047,24.80
45049,29.80
45051,23.50
45053,15.10
45055,17.00
45057,17.90
45059,26.80
45061,42.00
45063,22.90
45065,17.70
45067,16.10
45069,29.40
45071,23.50
45073,15.60
45075,41.50
45077,12.40
45079,10.80
45081,41.20
45083,18.50
45085,39.40
45087,13.30
45089,34.90
45091,27.60
46003,78.20
46005,100.60
46007,84.00
46009,84.50
46011,90.60
46013,98.80
46015,98.90
46017,99.40
46019,80.20
46021,92.40
46023,97.70
46025,98.20
46027,90.60
46029,87.10
46031,81.50
46033,61.40
46035,97.00
46037,92.80
46039,84.10
46041,77.10
46043,99.40
46045,102.50
46047,80.60
46049,99.80
46051,97.60
46053,86.50
46055,99.90
46057,95.50
46059,97.40
46061,97.40
46063,85.80
46065,91.70
46067,87.60
46069,91.80
46071,97.80
46073,101.40
46075,99.70
46077,100.60
46079,75.60
46081,32.20
46083,79.80
46085,90.50
46087,99.90
46089,99.40
46091,98.00
46093,90.00
46095,89.90
46097,96.30
46099,72.60
46101,79.70
46102,83.30
46103,64.50
46105,89.20
46107,99.50
46109,84.50
46111,99.80
46115,99.90
46117,87.80
46119,98.20
46121,99.00
46123,100.40
46125,99.50
46127,98.40
46129,99.90
46135,98.80
46137,87.60
47001,20.10
47003,78.50
47005,27.20
47007,36.20
47009,26.40
47011,40.30
47013,9.00
47015,52.40
47017,44.30
47019,15.70
47021,34.80
47023,43.70
47025,43.10
47027,49.70
47029,23.50
47031,50.50
47033,87.80
47035,29.60
47037,10.70
47039,34.60
47041,45.30
47043,44.70
47045,86.60
47047,67.90
47049,29.40
47051,31.70
47053,74.50
47055,64.20
47057,48.50
47059,55.60
47061,14.60
47063,48.50
47065,12.60
47067,51.10
47069,40.40
47071,43.90
47073,45.30
47075,58.80
47077,46.10
47079,56.70
47081,31.50
47083,39.30
47085,34.00
47087,40.90
47089,50.60
47091,24.40
47093,20.70
47095,83.20
47097,51.50
47099,58.30
47101,22.60
47103,74.30
47105,40.10
47107,46.90
47109,38.60
47111,67.00
47113,42.40
47115,17.30
47117,63.60
47119,57.90
47121,44.70
47123,26.60
47125,38.60
47127,70.60
47129,17.80
47131,64.40
47133,48.60
47135,23.30
47137,33.10
47139,12.70
47141,42.80
47143,22.80
47145,20.50
47147,63.00
47149,38.60
47151,9.40
47153,18.40
47155,13.10
47157,15.40
47159,69.00
47161,24.90
47163,31.70
47165,47.50
47167,59.10
47169,58.20
47171,5.00
47173,30.90
47175,30.40
47177,55.50
47179,50.80
47181,30.20
47183,58.50
47185,49.20
47187,38.00
47189,51.50
48001,58.90
48003,92.30
48005,20.40
48007,33.40
48009,96.90
48011,76.10
48013,95.50
48015,79.90
48017,94.30
48019,79.70
48021,59.80
48023,100.00
48025,85.70
48027,72.40
48029,41.80
48031,74.20
48033,86.10
48035,99.50
48037,52.00
48039,52.80
48041,77.50
48043,51.00
48045,96.00
48047,76.00
48049,90.50
48051,79.00
48053,68.00
48055,81.70
48057,58.40
48059,83.00
48061,47.60
48063,61.60
48065,88.50
48067,29.50
48069,96.90
48071,53.70
48073,40.90
48075,99.70
48077,92.90
48079,98.00
48081,80.40
48083,83.20
48085,52.20
48087,69.30
48089,91.50
48091,57.70
48093,81.10
48095,89.10
48097,87.90
48099,67.90
48101,100.40
48103,48.60
48105,85.40
48107,95.60
48109,61.60
48111,93.10
48113,11.50
48115,93.00
48117,101.00
48119,87.50
48121,63.90
48123,83.20
48125,94.10
48127,56.90
48129,100.00
48131,72.90
48133,82.60
48135,97.10
48137,74.80
48139,79.10
48141,22.00
48143,90.20
48145,80.00
48147,84.50
48149,85.80
48151,83.10
48153,100.60
48155,97.60
48157,50.70
48159,56.40
48161,73.70
48163,93.50
48165,89.20
48167,30.10
48169,72.70
48171,100.40
48173,86.10
48175,69.70
48177,90.00
48179,81.50
48181,72.00
48183,33.00
48185,67.60
48187,79.00
48189,90.80
48191,87.40
48193,90.40
48195,99.70
48197,66.20
48199,11.40
48201,20.00
48203,33.00
48205,89.20
48207,97.70
48209,60.70
48211,91.00
48213,55.50
48215,62.00
48217,85.20
48219,90.30
48221,76.30
48223,80.40
48225,50.10
48227,90.40
48229,77.80
48231,89.80
48233,96.50
48235,91.00
48237,80.20
48239,72.00
48241,15.20
48243,95.10
48245,64.00
48247,95.20
48249,77.00
48251,88.60
48253,86.90
48255,90.30
48257,91.10
48259,92.90
48261,93.10
48263,100.00
48265,73.30
48267,93.20
48269,71.50
48271,67.40
48273,85.50
48275,89.80
48277,79.90
48279,87.50
48281,102.80
48283,56.00
48285,81.60
48287,81.60
48289,71.00
48291,34.10
48293,85.00
48295,98.30
48297,68.40
48299,87.60
48301,109.40
48303,92.60
48305,87.50
48307,82.60
48309,86.40
48311,61.90
48313,82.30
48315,20.50
48317,75.90
48319,90.70
48321,78.80
48323,53.10
48325,92.20
48327,87.90
48329,59.90
48331,76.40
48333,92.10
48335,100.00
48337,83.60
48339,21.70
48341,83.00
48343,45.80
48345,91.50
48347,43.70
48349,86.50
48351,9.80
48353,79.90
48355,88.50
48357,96.80
48359,98.40
48361,24.80
48363,94.00
48365,39.70
48367,90.20
48369,97.40
48371,94.10
48373,18.50
48375,72.90
48377,74.60
48379,75.90
48381,96.00
48383,97.90
48385,70.80
48387,68.60
48389,63.10
48391,99.10
48393,93.50
48395,86.80
48397,49.60
48399,100.00
48401,41.00
48403,12.20
48405,18.20
48407,23.20
48409,83.50
48411,90.80
48413,96.70
48415,91.60
48417,91.70
48419,35.20
48421,99.90
48423,46.10
48425,69.50
48427,73.00
48429,81.90
48431,98.90
48433,80.00
48435,96.80
48437,98.90
48439,34.50
48441,82.60
48443,55.30
48445,87.20
48447,86.80
48449,61.10
48451,83.40
48453,34.90
48455,22.30
48457,15.40
48459,49.70
48461,91.30
48463,99.40
48465,73.10
48467,70.40
48469,75.50
48471,45.30
48473,77.10
48475,75.90
48477,82.80
48479,85.70
48481,77.00
48483,90.40
48485,92.20
48487,99.80
48489,84.10
48491,78.10
48493,84.30
48495,90.90
48497,88.80
48499,50.90
48501,101.10
48503,98.20
48505,68.50
48507,87.80
49001,9.50
49003,33.20
49005,37.10
49007,24.40
49009,4.00
49011,27.10
49013,51.10
49015,4.70
49017,2.50
49019,9.80
49021,24.30
49023,12.20
49025,5.00
49027,11.40
49029,62.20
49031,11.20
49033,56.90
49035,13.00
49037,33.10
49039,29.60
49041,8.90
49043,24.70
49045,7.80
49047,63.60
49049,23.70
49051,12.90
49053,10.00
49055,2.70
49057,25.60
50001,34.60
50003,7.70
50005,20.90
50007,18.70
50009,10.10
50011,46.80
50013,35.90
50015,18.10
50017,19.50
50019,28.90
50021,16.60
50023,14.70
50025,8.90
50027,18.10
51001,26.70
51003,39.10
51005,10.70
51007,45.20
51009,26.00
51011,35.40
51013,0.00
51015,45.40
51017,14.10
51019,43.40
51021,30.70
51023,25.60
51025,18.30
51027,3.40
51029,21.40
51031,37.30
51033,18.30
51035,39.20
51036,26.80
51037,40.00
51041,6.50
51043,59.20
51045,20.70
51047,51.30
51049,27.60
51051,5.30
51053,28.80
51057,35.70
51059,2.20
51061,52.20
51063,45.20
51065,24.20
51067,35.40
51069,40.70
51071,28.60
51073,18.70
51075,31.60
51077,41.40
51079,28.60
51081,28.20
51083,39.90
51085,29.80
51087,5.20
51089,18.10
51091,35.00
51093,39.90
51095,6.80
51097,23.90
51099,22.90
51101,27.10
51103,19.00
51105,34.10
51107,36.90
51109,21.60
51111,26.40
51113,52.10
51115,12.00
51117,35.30
51119,23.40
51121,40.10
51125,22.50
51127,13.60
51131,35.60
51133,35.50
51135,25.00
51137,43.60
51139,36.30
51141,29.50
51143,38.00
51145,20.80
51147,31.00
51149,20.80
51153,10.30
51155,37.90
51157,41.20
51159,26.10
51161,13.30
51163,34.80
51165,41.20
51167,56.20
51169,36.50
51171,40.20
51173,42.60
51175,36.50
51177,15.80
51179,10.00
51181,23.60
51183,21.10
51185,41.50
51187,28.20
51191,48.00
51193,35.80
51195,10.00
51197,51.30
51199,0.60
51550,15.50
51800,30.90
51810,12.20
53001,78.90
53003,61.60
53005,56.40
53007,3.20
53009,1.50
53011,22.60
53013,43.80
53015,3.90
53017,70.70
53019,55.90
53021,77.40
53023,63.70
53025,60.70
53027,8.60
53029,11.90
53031,1.20
53033,3.10
53035,3.70
53037,11.70
53039,47.90
53041,8.00
53043,79.90
53045,2.90
53047,36.50
53049,8.80
53051,6.50
53053,4.30
53055,16.50
53057,8.80
53059,0.50
53061,4.80
53063,48.60
53065,32.70
53067,13.50
53069,8.20
53071,86.40
53073,7.60
53075,93.20
53077,64.80
54001,43.30
54003,35.60
54005,1.10
54007,27.40
54009,25.10
54011,22.40
54013,34.10
54015,9.70
54017,32.90
54019,6.10
54021,30.00
54023,39.20
54025,29.50
54027,32.20
54029,15.80
54031,41.50
54033,42.10
54035,43.00
54037,49.30
54039,4.10
54041,40.40
54043,8.50
54045,0.30
54047,0.00
54049,26.10
54051,38.90
54053,45.20
54055,19.80
54057,47.20
54059,0.90
54061,26.90
54063,47.90
54065,11.50
54067,11.00
54069,34.70
54071,39.50
54073,28.60
54075,21.80
54077,34.40
54079,23.40
54081,11.40
54083,14.70
54085,33.70
54087,36.50
54089,23.70
54091,41.30
54093,9.90
54095,33.90
54097,26.90
54099,11.90
54101,3.00
54103,18.00
54105,27.80
54107,38.40
54109,0.40
55001,28.40
55003,7.80
55005,55.30
55007,8.60
55009,56.60
55011,68.20
55013,17.00
55015,75.50
55017,55.20
55019,58.30
55021,62.10
55023,57.60
55025,66.20
55027,72.40
55029,37.10
55031,8.40
55033,64.00
55035,42.20
55037,6.00
55039,68.90
55041,5.90
55043,81.80
55045,78.20
55047,56.70
55049,73.80
55051,1.90
55053,39.30
55055,62.20
55057,35.70
55059,44.70
55061,77.80
55063,49.90
55065,84.50
55067,20.90
55069,13.90
55071,61.40
55073,47.80
55075,14.90
55077,38.80
55078,
55079,
55081,52.10
55083,29.70
55085,4.90
55087,58.10
55089,39.80
55091,72.00
55093,63.50
55095,43.80
55097,54.70
55099,11.10
55101,59.90
55103,58.90
55105,76.90
55107,23.30
55109,60.40
55111,56.20
55113,5.70
55115,43.20
55117,59.80
55119,36.20
55121,70.30
55123,66.50
55125,1.00
55127,54.10
55129,14.50
55131,45.80
55133,27.70
55135,42.10
55137,33.80
55139,58.30
55141,43.50
56001,51.40
56003,16.00
56005,94.40
56007,55.60
56009,95.20
56011,80.20
56013,19.80
56015,88.20
56017,41.20
56019,74.30
56021,94.80
56023,14.00
56025,56.60
56027,76.00
56029,20.90
56031,78.50
56033,75.20
56035,17.50
56037,20.50
56039,2.60
56041,49.30
56043,22.10
56045,79.90
