FIPSTEXT,y17_M001
37187,141.00
37189,520.00
37191,551.00
37193,932.00
37195,276.00
37197,818.00
37199,369.00
38001,380.00
38003,749.00
38005,473.00
38007,204.00
38009,684.00
38011,341.00
38013,356.00
38015,785.00
38017,784.00
38019,523.00
38021,419.00
38023,416.00
38025,524.00
38027,291.00
38029,516.00
38031,230.00
38033,287.00
38035,889.00
38037,412.00
38039,393.00
38041,482.00
38043,476.00
38045,571.00
38047,351.00
38049,750.00
38051,363.00
38053,539.00
38055,762.00
38057,317.00
38059,781.00
38061,584.00
38063,489.00
38065,234.00
38067,481.00
38069,446.00
38071,515.00
38073,507.00
38075,269.00
38077,846.00
38079,453.00
38081,501.00
38083,260.00
38085,187.00
38087,215.00
38089,678.00
38091,358.00
38093,939.00
38095,454.00
38097,415.00
38099,763.00
38101,718.00
38103,435.00
38105,569.00
39001,1194.00
39003,855.00
39005,1122.00
39007,1212.00
39009,687.00
39011,976.00
39013,750.00
39015,1237.00
39017,997.00
39019,888.00
39021,860.00
39023,742.00
39025,928.00
39027,747.00
39029,1227.00
39031,1191.00
39033,719.00
39035,111.00
39037,1658.00
39039,907.00
39041,803.00
39043,382.00
39045,1117.00
39047,491.00
39049,408.00
39051,785.00
39053,990.00
39055,1049.00
39057,817.00
39059,1103.00
39061,318.00
39063,887.00
39065,726.00
39067,458.00
39069,841.00
39071,1254.00
39073,377.00
39075,1673.00
39077,810.00
39079,508.00
39081,599.00
39083,1338.00
39085,214.00
39087,531.00
39089,1583.00
39091,1009.00
39093,1001.00
39095,386.00
39097,789.00
39099,774.00
39101,615.00
39103,1149.00
39105,515.00
39107,1231.00
39109,1037.00
39111,808.00
39113,781.00
39115,530.00
39117,865.00
39119,1263.00
39121,593.00
39123,551.00
39125,622.00
39127,762.00
39129,805.00
39131,511.00
39133,1118.00
39135,1055.00
39137,1335.00
39139,1160.00
39141,1121.00
39143,768.00
39145,688.00
39147,1156.00
39149,947.00
39151,1547.00
39153,392.00
39155,1036.00
39157,1155.00
39159,997.00
39161,772.00
39163,227.00
39165,925.00
39167,1106.00
39169,2034.00
39171,881.00
39173,1069.00
39175,649.00
40001,1031.00
40003,581.00
40005,1057.00
40007,805.00
40009,896.00
40011,731.00
40013,1609.00
40015,1396.00
40017,1324.00
40019,1431.00
40021,1200.00
40023,851.00
40025,447.00
40027,1182.00
40029,590.00
40031,1055.00
40033,448.00
40035,1179.00
40037,1893.00
40039,773.00
40041,1377.00
40043,728.00
40045,677.00
40047,936.00
40049,1500.00
40051,1625.00
40053,659.00
40055,432.00
40057,374.00
40059,438.00
40061,812.00
40063,928.00
40065,634.00
40067,424.00
40069,606.00
40071,864.00
40073,928.00
40075,579.00
40077,707.00
40079,1672.00
40081,2231.00
40083,1262.00
40085,725.00
40087,1296.00
40089,1479.00
40091,1013.00
40093,801.00
40095,588.00
40097,1552.00
40099,473.00
40101,1586.00
40103,835.00
40105,883.00
40107,934.00
40109,1103.00
40111,1404.00
40113,1395.00
40115,947.00
40117,818.00
40119,1541.00
40121,1623.00
40123,1438.00
40125,1856.00
40127,695.00
40129,612.00
40131,1776.00
40133,1143.00
40135,1205.00
40137,1226.00
40139,828.00
40141,456.00
40143,1053.00
40145,1059.00
40147,899.00
40149,864.00
40151,710.00
40153,843.00
41001,705.00
41003,964.00
41005,4297.00
41007,226.00
41009,789.00
41011,559.00
41013,620.00
41015,200.00
41017,1484.00
41019,2009.00
41021,153.00
41023,383.00
41025,532.00
41027,578.00
41029,2136.00
41031,397.00
41033,746.00
41035,1005.00
41037,381.00
41039,2646.00
41041,384.00
41043,2222.00
41045,964.00
41047,2761.00
41049,375.00
41051,653.00
41053,1243.00
41055,190.00
41057,293.00
41059,1724.00
41061,820.00
41063,539.00
41065,595.00
41067,1755.00
41069,150.00
41071,2138.00
42001,1146.00
42003,389.00
42005,668.00
42007,613.00
42009,1159.00
42011,1809.00
42013,496.00
42015,1449.00
42017,824.00
42019,955.00
42021,557.00
42023,37.00
42025,200.00
42027,1023.00
42029,1646.00
42031,594.00
42033,497.00
42035,267.00
42037,779.00
42039,1091.00
42041,1260.00
42043,692.00
42045,61.00
42047,232.00
42049,1162.00
42051,834.00
42053,36.00
42055,1581.00
42057,545.00
42059,722.00
42061,714.00
42063,951.00
42065,468.00
42067,670.00
42069,263.00
42071,5108.00
42073,587.00
42075,1149.00
42077,381.00
42079,451.00
42081,1043.00
42083,259.00
42085,1168.00
42087,711.00
42089,233.00
42091,565.00
42093,356.00
42095,459.00
42097,728.00
42099,759.00
42101,43.00
42103,53.00
42105,447.00
42107,685.00
42109,864.00
42111,1152.00
42113,190.00
42115,909.00
42117,1056.00
42119,574.00
42121,409.00
42123,452.00
42125,1760.00
42127,640.00
42129,1099.00
42131,410.00
42133,2067.00
44001,40.00
44003,111.00
44005,196.00
44007,377.00
44009,319.00
45001,576.00
45003,1249.00
45005,165.00
45007,1742.00
45009,355.00
45011,369.00
45013,161.00
45015,339.00
45017,480.00
45019,403.00
45021,415.00
45023,517.00
45025,636.00
45027,381.00
45029,459.00
45031,322.00
45033,182.00
45035,358.00
45037,397.00
45039,228.00
45041,540.00
45043,166.00
45045,1036.00
45047,466.00
45049,242.00
45051,767.00
45053,135.00
45055,466.00
45057,534.00
45059,840.00
45061,334.00
45063,1137.00
45065,92.00
45067,197.00
45069,201.00
45071,607.00
45073,815.00
45075,978.00
45077,740.00
45079,440.00
45081,574.00
45083,1433.00
45085,524.00
45087,241.00
45089,552.00
45091,1000.00
46003,392.00
46005,744.00
46007,213.00
46009,583.00
46011,886.00
46013,1034.00
46015,394.00
46017,68.00
46019,565.00
46021,249.00
46023,671.00
46025,553.00
46027,472.00
46029,601.00
46031,322.00
46033,441.00
46035,463.00
46037,581.00
46039,634.00
46041,310.00
46043,392.00
46045,348.00
46047,314.00
46049,291.00
46051,554.00
46053,495.00
46055,293.00
46057,476.00
46059,405.00
46061,333.00
46063,265.00
46065,315.00
46067,775.00
46069,174.00
46071,314.00
46073,244.00
46075,192.00
46077,518.00
46079,463.00
46081,275.00
46083,756.00
46085,414.00
46087,512.00
46089,382.00
46091,503.00
46093,835.00
46095,219.00
46097,408.00
46099,1023.00
46101,490.00
46102,190.00
46103,656.00
46105,421.00
46107,221.00
46109,782.00
46111,351.00
46115,556.00
46117,172.00
46119,201.00
46121,223.00
46123,648.00
46125,757.00
46127,557.00
46129,256.00
46135,610.00
46137,213.00
47001,538.00
47003,1430.00
47005,399.00
47007,614.00
47009,1073.00
47011,778.00
47013,343.00
47015,728.00
47017,662.00
47019,469.00
47021,543.00
47023,380.00
47025,966.00
47027,404.00
47029,645.00
47031,872.00
47033,322.00
47035,886.00
47037,414.00
47039,374.00
47041,654.00
47043,1225.00
47045,451.00
47047,892.00
47049,620.00
47051,818.00
47053,777.00
47055,1599.00
47057,923.00
47059,2562.00
47061,261.00
47063,559.00
47065,547.00
47067,408.00
47069,613.00
47071,583.00
47073,1484.00
47075,361.00
47077,786.00
47079,710.00
47081,706.00
47083,326.00
47085,657.00
47087,538.00
47089,973.00
47091,517.00
47093,1037.00
47095,52.00
47097,404.00
47099,1394.00
47101,272.00
47103,1654.00
47105,691.00
47107,1054.00
47109,654.00
47111,912.00
47113,549.00
47115,308.00
47117,1096.00
47119,1583.00
47121,351.00
47123,838.00
47125,787.00
47127,375.00
47129,443.00
47131,553.00
47133,1004.00
47135,287.00
47137,287.00
47139,287.00
47141,1003.00
47143,498.00
47145,617.00
47147,1202.00
47149,1414.00
47151,288.00
47153,235.00
47155,547.00
47157,399.00
47159,885.00
47161,389.00
47163,1183.00
47165,1428.00
47167,527.00
47169,317.00
47171,100.00
47173,505.00
47175,329.00
47177,1133.00
47179,1428.00
47181,685.00
47183,788.00
47185,971.00
47187,1224.00
47189,1626.00
48001,1754.00
48003,156.00
48005,1028.00
48007,97.00
48009,532.00
48011,216.00
48013,1681.00
48015,2113.00
48017,449.00
48019,897.00
48021,2120.00
48023,223.00
48025,943.00
48027,2436.00
48029,2520.00
48031,1032.00
48033,127.00
48035,1305.00
48037,1506.00
48039,2851.00
48041,1363.00
48043,174.00
48045,249.00
48047,437.00
48049,1838.00
48051,1648.00
48053,1623.00
48055,1517.00
48057,290.00
48059,961.00
48061,1418.00
48063,484.00
48065,331.00
48067,1081.00
48069,411.00
48071,562.00
48073,1587.00
48075,285.00
48077,851.00
48079,286.00
48081,449.00
48083,976.00
48085,2706.00
48087,301.00
48089,1773.00
48091,1068.00
48093,1427.00
48095,396.00
48097,2284.00
48099,1479.00
48101,154.00
48103,30.00
48105,219.00
48107,343.00
48109,66.00
48111,340.00
48113,775.00
48115,386.00
48117,562.00
48119,571.00
48121,3295.00
48123,1768.00
48125,393.00
48127,328.00
48129,283.00
48131,1367.00
48133,1198.00
48135,275.00
48137,380.00
48139,2551.00
48141,656.00
48143,2402.00
48145,1103.00
48147,2255.00
48149,3166.00
48151,486.00
48153,440.00
48155,172.00
48157,1155.00
48159,493.00
48161,1459.00
48163,663.00
48165,507.00
48167,633.00
48169,237.00
48171,2079.00
48173,175.00
48175,1255.00
48177,1612.00
48179,348.00
48181,2845.00
48183,541.00
48185,1771.00
48187,2543.00
48189,671.00
48191,327.00
48193,1163.00
48195,181.00
48197,275.00
48199,661.00
48201,1891.00
48203,1134.00
48205,206.00
48207,488.00
48209,1128.00
48211,230.00
48213,1988.00
48215,2436.00
48217,2003.00
48219,661.00
48221,1176.00
48223,2200.00
48225,1422.00
48227,373.00
48229,134.00
48231,4110.00
48233,149.00
48235,175.00
48237,870.00
48239,788.00
48241,896.00
48243,77.00
48245,729.00
48247,244.00
48249,1224.00
48251,3140.00
48253,915.00
48255,1213.00
48257,2778.00
48259,1349.00
48261,30.00
48263,164.00
48265,1128.00
48267,670.00
48269,43.00
48271,236.00
48273,459.00
48275,216.00
48277,1946.00
48279,777.00
48281,1151.00
48283,383.00
48285,2900.00
48287,1809.00
48289,1951.00
48291,1538.00
48293,1284.00
48295,299.00
48297,856.00
48299,835.00
48301,8.00
48303,1033.00
48305,434.00
48307,682.00
48309,3366.00
48311,191.00
48313,977.00
48315,280.00
48317,356.00
48319,680.00
48321,858.00
48323,339.00
48325,2281.00
48327,346.00
48329,410.00
48331,2053.00
48333,896.00
48335,362.00
48337,1615.00
48339,1614.00
48341,250.00
48343,449.00
48345,237.00
48347,1123.00
48349,2471.00
48351,430.00
48353,410.00
48355,646.00
48357,282.00
48359,132.00
48361,663.00
48363,1265.00
48365,978.00
48367,4626.00
48369,464.00
48371,309.00
48373,742.00
48375,239.00
48377,142.00
48379,787.00
48381,781.00
48383,112.00
48385,198.00
48387,1126.00
48389,224.00
48391,238.00
48393,104.00
48395,1471.00
48397,403.00
48399,833.00
48401,1441.00
48403,200.00
48405,293.00
48407,786.00
48409,656.00
48411,773.00
48413,327.00
48415,560.00
48417,223.00
48419,995.00
48421,245.00
48423,2928.00
48425,352.00
48427,1345.00
48429,575.00
48431,76.00
48433,314.00
48435,261.00
48437,432.00
48439,1173.00
48441,1394.00
48443,85.00
48445,558.00
48447,274.00
48449,812.00
48451,1303.00
48453,1099.00
48455,601.00
48457,778.00
48459,1652.00
48461,98.00
48463,592.00
48465,528.00
48467,3405.00
48469,1286.00
48471,1441.00
48473,1881.00
48475,102.00
48477,2607.00
48479,656.00
48481,1500.00
48483,510.00
48485,614.00
48487,395.00
48489,351.00
48491,2634.00
48493,2621.00
48495,46.00
48497,3697.00
48499,1587.00
48501,291.00
48503,853.00
48505,412.00
48507,281.00
49001,272.00
49003,1187.00
49005,1397.00
49007,309.00
49009,52.00
49011,528.00
49013,1063.00
49015,504.00
49017,286.00
49019,102.00
49021,486.00
49023,292.00
49025,182.00
49027,654.00
49029,372.00
49031,104.00
49033,160.00
49035,592.00
49037,823.00
49039,1003.00
49041,691.00
49043,626.00
49045,540.00
49047,1114.00
49049,2589.00
49051,475.00
49053,537.00
49055,209.00
49057,1260.00
50001,720.00
50003,250.00
50005,585.00
50007,585.00
50009,106.00
50011,729.00
50013,119.00
50015,329.00
50017,569.00
50019,558.00
50021,614.00
50023,553.00
50025,414.00
50027,677.00
51001,239.00
51003,913.00
51005,165.00
51007,370.00
51009,369.00
51011,412.00
51013,5.00
51015,1665.00
51017,110.00
51019,1418.00
51021,339.00
51023,551.00
51025,242.00
51027,89.00
51029,408.00
51031,702.00
51033,222.00
51035,900.00
51036,77.00
51037,460.00
51041,210.00
51043,427.00
51045,179.00
51047,682.00
51049,264.00
51051,128.00
51053,358.00
51057,88.00
51059,117.00
51061,1154.00
51063,741.00
51065,273.00
51067,1019.00
51069,762.00
51071,389.00
51073,166.00
51075,355.00
51077,716.00
51079,214.00
51081,150.00
51083,895.00
51085,567.00
51087,99.00
51089,212.00
51091,275.00
51093,237.00
51095,72.00
51097,151.00
51099,141.00
51101,90.00
51103,80.00
51105,830.00
51107,1259.00
51109,431.00
51111,335.00
51113,533.00
51115,43.00
51117,512.00
51119,79.00
51121,584.00
51125,409.00
51127,138.00
51131,142.00
51133,134.00
51135,311.00
51137,417.00
51139,519.00
51141,483.00
51143,1157.00
51145,263.00
51147,341.00
51149,164.00
51153,304.00
51155,394.00
51157,439.00
51159,98.00
51161,262.00
51163,752.00
51165,2026.00
51167,918.00
51169,1138.00
51171,965.00
51173,663.00
51175,257.00
51177,338.00
51179,243.00
51181,111.00
51183,124.00
51185,512.00
51187,321.00
51191,1506.00
51193,183.00
51195,147.00
51197,819.00
51199,40.00
51550,248.00
51800,270.00
51810,196.00
53001,586.00
53003,205.00
53005,1520.00
53007,835.00
53009,528.00
53011,1978.00
53013,257.00
53015,403.00
53017,729.00
53019,252.00
53021,772.00
53023,226.00
53025,1384.00
53027,469.00
53029,390.00
53031,221.00
53033,1796.00
53035,698.00
53037,1008.00
53039,750.00
53041,1723.00
53043,783.00
53045,324.00
53047,1192.00
53049,346.00
53051,261.00
53053,1607.00
53055,316.00
53057,1041.00
53059,145.00
53061,1558.00
53063,2425.00
53065,1114.00
53067,1200.00
53069,145.00
53071,903.00
53073,1712.00
53075,1039.00
53077,2952.00
54001,594.00
54003,946.00
54005,35.00
54007,381.00
54009,89.00
54011,407.00
54013,296.00
54015,131.00
54017,392.00
54019,253.00
54021,264.00
54023,522.00
54025,891.00
54027,883.00
54029,93.00
54031,580.00
54033,810.00
54035,982.00
54037,607.00
54039,214.00
54041,481.00
54043,177.00
54045,8.00
54047,14.00
54049,599.00
54051,638.00
54053,876.00
54055,410.00
54057,519.00
54059,8.00
54061,542.00
54063,929.00
54065,207.00
54067,372.00
54069,208.00
54071,584.00
54073,208.00
54075,500.00
54077,1142.00
54079,514.00
54081,365.00
54083,402.00
54085,473.00
54087,604.00
54089,357.00
54091,413.00
54093,159.00
54095,305.00
54097,499.00
54099,237.00
54101,83.00
54103,261.00
54105,256.00
54107,881.00
54109,21.00
55001,308.00
55003,263.00
55005,1200.00
55007,427.00
55009,975.00
55011,966.00
55013,369.00
55015,684.00
55017,1409.00
55019,2095.00
55021,1357.00
55023,1034.00
55025,2566.00
55027,1749.00
55029,626.00
55031,329.00
55033,1288.00
55035,1069.00
55037,101.00
55039,1244.00
55041,140.00
55043,2482.00
55045,1428.00
55047,502.00
55049,1576.00
55051,49.00
55053,855.00
55055,1098.00
55057,715.00
55059,415.00
55061,655.00
55063,667.00
55065,1327.00
55067,432.00
55069,426.00
55071,1171.00
55073,2237.00
55075,515.00
55077,458.00
55078,3.00
55079,86.00
55081,1555.00
55083,834.00
55085,131.00
55087,1130.00
55089,316.00
55091,448.00
55093,1229.00
55095,1234.00
55097,982.00
55099,410.00
55101,611.00
55103,1103.00
55105,1587.00
55107,501.00
55109,1444.00
55111,1412.00
55113,175.00
55115,1139.00
55117,958.00
55119,893.00
55121,1229.00
55123,1961.00
55125,67.00
55127,941.00
55129,372.00
55131,578.00
55133,574.00
55135,1031.00
55137,633.00
55139,957.00
55141,1062.00
56001,451.00
56003,586.00
56005,643.00
56007,345.00
56009,384.00
56011,554.00
56013,1152.00
56015,842.00
56017,223.00
56019,384.00
56021,999.00
56023,698.00
56025,430.00
56027,242.00
56029,1008.00
56031,505.00
56033,833.00
56035,402.00
56037,219.00
56039,142.00
56041,403.00
56043,246.00
56045,247.00
