,ZCTA,SSP_count
16030,46201,0
16031,46202,0
16032,46203,0
16033,46204,0
16034,46205,0
16035,46208,0
16036,46214,0
16037,46216,0
16038,46217,0
16039,46218,0
16040,46219,0
16041,46220,0
16042,46221,0
16043,46222,1
16044,46224,0
16045,21804,0
16046,21810,0
16047,8332,0
16048,8340,0
16049,54480,0
16050,54481,0
16051,54482,0
16052,54484,0
16053,54485,0
16054,54486,0
16055,54487,0
16056,54488,0
16057,54489,0
16058,54490,0
16059,54491,0
16060,54493,0
16061,54494,0
16062,54495,0
16063,54498,0
16064,54499,0
16065,54501,0
16066,54511,0
16067,54512,0
16068,54513,0
16069,54514,0
16070,54515,0
16071,54517,0
16072,54519,0
16073,54520,0
16074,54521,0
16075,54524,0
16076,54525,0
16077,54526,0
16078,54527,0
16079,54529,0
16080,54530,0
16081,54531,0
16082,54534,0
16083,54536,0
16084,54537,0
16085,54538,0
16086,54539,0
16087,54541,0
16088,54542,0
16089,96857,0
16090,96859,0
16091,96860,0
16092,96863,0
16093,38326,0
16094,38079,0
16095,40003,0
16096,38601,0
16097,48001,0
16098,38603,0
16099,48002,0
16100,32003,0
16101,11003,0
16102,11004,0
16103,11005,0
16104,11010,0
16105,11020,0
16106,11021,0
16107,2815,0
16108,2816,0
16109,2817,0
16110,2818,0
16111,2822,0
16112,2825,0
16113,2826,0
16114,2827,0
16115,2828,0
16116,2830,0
16117,2831,0
16118,2832,0
16119,2833,0
16120,2835,0
16121,2836,0
16122,2837,0
16123,2838,0
16124,2839,0
16125,2840,0
16126,47654,0
16127,47660,0
16128,47665,0
16129,47666,0
16130,47670,0
16131,47683,0
16132,47708,0
16133,47710,0
16134,47711,0
16135,47712,0
16136,47713,0
16137,47714,0
16138,47715,0
16139,47720,0
16140,47725,0
16141,47802,0
16142,4859,0
16143,4860,0
16144,4861,0
16145,4862,0
16146,4863,0
16147,4864,0
16148,4901,0
16149,4910,0
16150,4911,0
16151,4912,0
16152,4915,0
16153,4917,0
16154,4918,0
16155,4920,0
16156,4921,0
16157,4922,0
16158,4923,0
16159,4924,0
16160,4925,0
16161,4926,0
16162,4927,0
16163,4928,0
16164,4929,0
16165,4930,0
16166,33472,0
16167,33473,0
16168,37216,0
16169,33476,0
16170,37217,0
16171,33477,0
16172,37218,0
16173,37219,0
16174,33478,0
16175,37220,0
16176,33480,0
16177,37221,0
16178,60171,0
16179,30224,0
16180,60172,0
16181,60173,0
16182,55359,0
16183,60174,0
16184,60175,0
16185,60176,0
16186,38635,0
16187,60016,0
16188,40104,0
16189,40107,0
16190,38637,0
16191,48045,0
16192,35031,0
16193,35032,0
16194,38639,0
16195,38641,0
16196,40108,0
16197,35033,0
16198,40109,0
16199,40110,0
16200,38642,0
16201,60018,0
16202,40111,0
16203,40115,0
16204,67214,0
16205,67215,0
16206,67217,0
16207,54961,0
16208,54963,0
16209,54964,0
16210,54965,0
16211,54966,0
16212,54967,0
16213,54968,0
16214,54970,0
16215,54971,0
16216,54974,0
16217,54977,0
16218,54979,0
16219,54980,0
16220,54981,0
16221,54982,0
16222,54983,0
16223,54984,0
16224,54985,0
16225,54986,0
16226,67460,0
16227,67464,0
16228,67466,0
16229,67467,0
16230,67468,0
16231,67470,0
16232,67473,0
16233,67474,0
16234,67475,0
16235,67478,0
16236,67480,0
16237,67481,0
16238,7109,0
16239,20762,0
16240,20763,0
16241,20764,0
16242,7110,0
16243,20765,0
16244,20769,0
16245,7111,0
16246,20770,0
16247,60145,0
16248,32219,0
16249,32220,0
16250,32221,0
16251,55019,0
16252,55020,0
16253,50022,0
16254,50023,0
16255,55021,0
16256,50025,0
16257,55024,0
16258,50026,0
16259,50027,0
16260,50028,0
16261,50029,0
16262,50032,0
16263,50033,0
16264,50034,0
16265,55025,0
16266,55026,0
16267,50035,0
16268,55027,0
16269,55029,0
16270,55030,0
16271,55031,0
16272,55032,0
16273,50036,0
16274,24086,0
16275,24087,0
16276,24088,0
16277,24089,0
16278,24090,0
16279,24091,0
16280,24092,0
16281,24093,0
16282,24095,0
16283,24101,0
16284,24102,0
16285,24104,0
16286,24105,0
16287,24112,0
16288,24120,0
16289,24121,0
16290,24122,0
16291,24124,0
16292,24127,0
16293,24128,0
16294,24130,0
16295,24131,0
16296,24132,0
16297,24133,0
16298,24134,0
16299,24136,0
16300,54773,0
16301,54801,0
16302,54805,0
16303,54806,1
16304,54810,0
16305,54812,0
16306,54813,0
16307,54814,0
16308,54817,0
16309,54819,0
16310,54820,0
16311,54821,0
16312,54822,0
16313,54824,0
16314,54826,0
16315,74370,0
16316,74401,0
16317,74403,0
16318,74421,0
16319,74422,0
16320,74423,0
16321,74425,0
16322,74426,0
16323,74427,0
16324,74428,0
16325,74429,0
16326,74430,0
16327,74431,0
16328,74432,0
16329,74434,0
16330,74435,0
16331,74436,0
16332,74437,0
16333,74438,0
16334,74441,0
16335,74442,0
16336,74445,0
16337,74446,0
16338,74447,0
16339,74450,0
16340,74451,0
16341,74452,0
16342,74454,0
16343,74455,0
16344,74456,0
16345,74457,0
16346,73641,0
16347,72160,0
16348,72165,0
16349,84773,0
16350,73642,0
16351,72166,0
16352,84774,0
16353,72167,0
16354,72168,0
16355,84775,0
16356,72169,0
16357,84776,0
16358,72170,0
16359,84779,0
16360,72173,0
16361,72175,0
16362,72176,0
16363,72179,0
16364,72181,0
16365,84780,0
16366,84781,0
16367,84782,0
16368,72201,0
16369,84783,0
16370,84784,0
16371,73644,0
16372,72202,0
16373,65612,0
16374,65613,0
16375,65614,0
16376,65616,0
16377,65617,0
16378,65618,0
16379,65619,0
16380,65620,0
16381,65622,0
16382,65623,0
16383,65624,0
16384,65625,0
16385,65626,0
16386,65627,0
16387,65629,0
16388,65630,0
16389,65631,0
16390,65632,0
16391,65633,0
16392,65634,0
16393,65635,0
16394,65637,0
16395,65638,0
16396,65640,0
16397,65641,0
16398,65644,0
16399,65646,0
16400,65647,0
16401,65648,0
16402,65649,0
16403,65650,0
16404,65652,0
16405,65653,0
16406,65654,0
16407,65655,0
16408,65656,0
16409,65657,0
16410,65658,0
16411,65660,0
16412,73728,0
16413,73729,0
16414,73730,0
16415,73731,0
16416,72360,0
16417,73733,0
16418,73734,0
16419,73735,0
16420,72364,0
16421,73736,0
16422,72365,0
16423,72366,0
16424,72367,0
16425,72368,0
16426,73737,0
16427,73738,0
16428,72370,0
16429,73739,0
16430,72372,0
16431,73741,0
16432,72373,0
16433,72374,0
16434,72376,0
16435,72377,0
16436,7065,0
16437,7066,0
16438,7067,0
16439,20715,0
16440,7068,0
16441,7069,0
16442,20716,0
16443,7070,0
16444,20720,0
16445,7071,0
16446,46225,0
16447,46226,0
16448,46227,0
16449,46228,0
16450,46229,0
16451,46231,0
16452,46234,0
16453,46235,0
16454,46236,0
16455,46237,0
16456,46239,0
16457,46240,0
16458,46241,0
16459,46250,0
16460,46254,0
16461,46256,0
16462,46259,0
16463,46260,0
16464,46268,0
16465,46278,0
16466,46280,0
16467,54545,0
16468,54546,0
16469,54547,0
16470,54548,0
16471,54550,0
16472,54552,0
16473,54555,0
16474,54556,0
16475,54557,0
16476,54558,0
16477,40862,0
16478,40863,0
16479,40865,0
16480,40868,0
16481,40870,0
16482,40873,0
16483,40874,0
16484,40902,0
16485,40903,0
16486,40906,0
16487,40913,0
16488,40914,0
16489,40915,0
16490,40921,0
16491,40923,0
16492,40927,0
16493,40935,0
16494,40939,0
16495,40940,0
16496,40941,0
16497,40943,0
16498,40946,0
16499,40949,0
16500,40953,0
16501,40958,0
16502,40962,1
16503,48003,0
16504,48005,0
16505,40004,0
16506,48006,0
16507,32008,0
16508,40006,0
16509,40007,0
16510,32009,0
16511,40008,0
16512,48009,0
16513,38606,0
16514,40009,0
16515,40010,0
16516,11023,0
16517,11024,0
16518,11030,0
16519,11040,0
16520,11042,0
16521,11050,0
16522,11096,0
16523,47803,0
16524,47804,0
16525,47805,0
16526,47807,0
16527,47809,0
16528,47832,0
16529,47833,0
16530,47834,0
16531,47836,0
16532,47837,0
16533,47838,0
16534,47840,0
16535,47841,0
16536,47842,0
16537,47846,0
16538,47847,0
16539,47848,0
16540,47849,0
16541,47850,0
16542,47853,0
16543,47854,0
16544,47855,0
16545,47857,0
16546,47858,0
16547,47859,0
16548,47860,0
16549,47861,0
16550,47862,0
16551,2139,0
16552,2140,0
16553,2141,0
16554,2142,0
16555,2143,0
16556,2144,0
16557,4932,0
16558,4933,0
16559,4936,0
16560,4937,0
16561,4938,0
16562,4939,0
16563,4940,0
16564,4941,0
16565,4942,0
16566,4943,0
16567,4944,0
16568,4945,0
16569,4947,0
16570,4949,0
16571,4950,0
16572,4951,0
16573,37228,0
16574,37240,0
16575,37243,0
16576,37246,0
16577,37301,0
16578,33483,0
16579,37302,0
16580,33484,0
16581,33486,0
16582,33487,0
16583,33493,0
16584,33496,0
16585,40117,0
16586,35034,0
16587,48047,0
16588,40118,0
16589,35035,0
16590,60020,0
16591,35036,0
16592,38643,0
16593,48048,0
16594,38644,0
16595,40119,0
16596,6706,0
16597,6708,0
16598,6710,0
16599,6712,0
16600,6716,0
16601,6750,0
16602,67482,0
16603,67483,0
16604,67218,0
16605,67219,0
16606,67220,0
16607,67223,0
16608,67226,0
16609,67227,0
16610,67235,0
16611,67260,0
16612,45505,0
16613,45806,0
16614,67301,0
16615,67330,0
16616,67332,0
16617,67333,0
16618,50038,0
16619,55033,0
16620,55036,0
16621,50039,0
16622,50041,0
16623,50042,0
16624,50044,0
16625,50046,0
16626,55037,0
16627,50047,0
16628,50048,0
16629,55038,0
16630,35043,0
16631,60030,0
16632,35044,0
16633,60031,0
16634,35045,0
16635,35046,0
16636,60033,0
16637,60034,0
16638,35049,0
16639,60035,0
16640,35051,0
16641,54827,0
16642,54828,0
16643,54829,0
16644,54830,0
16645,54832,0
16646,54835,0
16647,54836,0
16648,54837,0
16649,57570,0
16650,57571,0
16651,57572,0
16652,57574,0
16653,57576,0
16654,57577,0
16655,57579,0
16656,57580,0
16657,57584,0
16658,57585,0
16659,57601,0
16660,57620,0
16661,57621,0
16662,57622,0
16663,57623,0
16664,57625,0
16665,57626,0
16666,57630,0
16667,57631,0
16668,57632,0
16669,57633,0
16670,57634,0
16671,57636,0
16672,57639,0
16673,74458,0
16674,74459,0
16675,74460,0
16676,74462,0
16677,74463,0
16678,74464,0
16679,74467,0
16680,74468,0
16681,74469,0
16682,74470,0
16683,74471,0
16684,74472,0
16685,74477,0
16686,73645,0
16687,73646,0
16688,84790,0
16689,86044,0
16690,86514,0
16691,73647,0
16692,73650,0
16693,72204,0
16694,73651,0
16695,72205,0
16696,73654,0
16697,73655,0
16698,73658,0
16699,73659,0
16700,72206,1
16701,73660,0
16702,73661,0
16703,72207,0
16704,72209,0
16705,72210,0
16706,73662,0
16707,72211,0
16708,72212,0
16709,73663,0
16710,72223,0
16711,99502,0
16712,99503,1
16713,99504,0
16714,99505,0
16715,99506,0
16716,99507,0
16717,99508,0
16718,99510,0
16719,99513,0
16720,99515,0
16721,99516,0
16722,99517,0
16723,99518,0
16724,99519,0
16725,99540,0
16726,99546,0
16727,65661,0
16728,65662,0
16729,65663,0
16730,65664,0
16731,65667,0
16732,65668,0
16733,65669,0
16734,65672,0
16735,65674,0
16736,65676,0
16737,65679,0
16738,65680,0
16739,65681,0
16740,65682,0
16741,65685,0
16742,65686,0
16743,65689,0
16744,65690,0
16745,65692,0
16746,65702,0
16747,65704,0
16748,65705,0
16749,65706,0
16750,65707,0
16751,65708,0
16752,65710,0
16753,65711,0
16754,65712,0
16755,65713,0
16756,65714,0
16757,65715,0
16758,65717,0
16759,65720,0
16760,65721,0
16761,65722,0
16762,65723,0
16763,65724,0
16764,65725,0
16765,65727,0
16766,72379,0
16767,72383,0
16768,73742,0
16769,73743,0
16770,72384,0
16771,73744,0
16772,73746,0
16773,73747,0
16774,72386,0
16775,72389,0
16776,73749,0
16777,72390,0
16778,72392,0
16779,72394,0
16780,72395,0
16781,73750,0
16782,73753,0
16783,73754,0
16784,72396,0
16785,73755,0
16786,73756,0
16787,73757,0
16788,73758,0
16789,73759,0
16790,73760,0
16791,72401,0
16792,73761,0
16793,46290,0
16794,46301,0
16795,46303,0
16796,46304,0
16797,50271,0
16798,50272,0
16799,50273,0
16800,50274,0
16801,50275,0
16802,50276,0
16803,50277,0
16804,50278,0
16805,50309,0
16806,50310,0
16807,40964,0
16808,40965,0
16809,40972,0
16810,40977,0
16811,40979,0
16812,40982,0
16813,40983,0
16814,40988,0
16815,40995,0
16816,40997,0
16817,41001,0
16818,41002,0
16819,41003,0
16820,41004,1
16821,41005,0
16822,41006,0
16823,41007,0
16824,41008,0
16825,41010,0
16826,41011,1
16827,41014,0
16828,41015,0
16829,41016,0
16830,41017,0
16831,41018,0
16832,41030,0
16833,41031,1
16834,41033,0
16835,41034,0
16836,41035,0
16837,41039,0
16838,41040,1
16839,41041,0
16840,41042,0
16841,41043,0
16842,41044,0
16843,41045,0
16844,41046,0
16845,48014,0
16846,38610,0
16847,40011,0
16848,40012,0
16849,48015,0
16850,32011,0
16851,40013,0
16852,48017,0
16853,38611,0
16854,40014,0
16855,32024,0
16856,40019,0
16857,40020,0
16858,48021,0
16859,40022,0
16860,48022,0
16861,40023,0
16862,11101,0
16863,11102,0
16864,11103,0
16865,11104,0
16866,11105,0
16867,11106,0
16868,11109,0
16869,11201,0
16870,11203,0
16871,11204,0
16872,47863,0
16873,47865,0
16874,47866,0
16875,47868,0
16876,47869,0
16877,47871,0
16878,47872,0
16879,47874,0
16880,47876,0
16881,47879,0
16882,47880,0
16883,47881,0
16884,47882,0
16885,2145,0
16886,2148,0
16887,2149,0
16888,2150,0
16889,2151,0
16890,2152,0
16891,2155,0
16892,2163,0
16893,2169,1
16894,2170,0
16895,2171,0
16896,2176,0
16897,2180,0
16898,2184,0
16899,2186,0
16900,2188,0
16901,2189,0
16902,4952,0
16903,4953,0
16904,4955,0
16905,4956,0
16906,4957,0
16907,4958,0
16908,4961,0
16909,4962,0
16910,4963,0
16911,4964,0
16912,4965,0
16913,4966,0
16914,4967,0
16915,4969,0
16916,4970,0
16917,4971,0
16918,4973,0
16919,4974,0
16920,4975,0
16921,4976,0
16922,4978,0
16923,4979,0
16924,4981,0
16925,4982,0
16926,4983,0
16927,4984,0
16928,4985,0
16929,4986,0
16930,37303,0
16931,37305,0
16932,33498,0
16933,33503,0
16934,37306,0
16935,33510,0
16936,37307,0
16937,37308,0
16938,33511,0
16939,37309,0
16940,37310,0
16941,33513,0
16942,33514,0
16943,33521,0
16944,33523,0
16945,37311,0
16946,33525,0
16947,6751,0
16948,6752,0
16949,5776,0
16950,5777,0
16951,5778,0
16952,5819,1
16953,5820,0
16954,5821,0
16955,5822,0
16956,5824,0
16957,5825,0
16958,5826,0
16959,5827,0
16960,5828,0
16961,5829,0
16962,5830,0
16963,5832,0
16964,5833,0
16965,5836,0
16966,5837,0
16967,5839,0
16968,5841,0
16969,5842,0
16970,5843,0
16971,5845,0
16972,5846,0
16973,67334,0
16974,28573,0
16975,28574,0
16976,28575,0
16977,28577,0
16978,28578,0
16979,28579,0
16980,28580,0
16981,28581,0
16982,28582,0
16983,28583,0
16984,28584,0
16985,28585,0
16986,28586,0
16987,28587,0
16988,28589,0
16989,28590,0
16990,28594,0
16991,28601,6
16992,28602,1
16993,28604,0
16994,28605,0
16995,28606,0
16996,28607,0
16997,28609,0
16998,28610,0
16999,28611,0
17000,28612,0
17001,28613,0
17002,28615,0
17003,7112,0
17004,7114,0
17005,7201,0
17006,20772,0
17007,7202,0
17008,7203,0
17009,98014,0
17010,98019,0
17011,83211,0
17012,83212,0
17013,98020,0
17014,83213,0
17015,98021,0
17016,83214,0
17017,35052,0
17018,60040,0
17019,35053,0
17020,60041,0
17021,35054,0
17022,60042,0
17023,60043,0
17024,60044,0
17025,60045,0
17026,35055,0
17027,35057,0
17028,60046,0
17029,35058,0
17030,57640,0
17031,57644,0
17032,57646,0
17033,57649,0
17034,57650,0
17035,57651,0
17036,57652,0
17037,57656,0
17038,57657,0
17039,57658,0
17040,57661,0
17041,57701,0
17042,57702,0
17043,57703,0
17044,57706,0
17045,57714,0
17046,57716,0
17047,57717,0
17048,57718,0
17049,57719,0
17050,57720,0
17051,57722,0
17052,57725,0
17053,57730,0
17054,57732,0
17055,57735,0
17056,57738,0
17057,57741,0
17058,57744,0
17059,57745,0
17060,57747,0
17061,57748,0
17062,57750,0
17063,57751,0
17064,57752,0
17065,57754,0
17066,74501,0
17067,74521,0
17068,74522,0
17069,74523,0
17070,74525,0
17071,74528,0
17072,74530,0
17073,74531,0
17074,74533,0
17075,74534,0
17076,74535,0
17077,74536,0
17078,74538,0
17079,74540,0
17080,74543,0
17081,73562,0
17082,84726,0
17083,84728,0
17084,72118,0
17085,72119,0
17086,84729,0
17087,84730,0
17088,84731,0
17089,84732,0
17090,73564,0
17091,99547,0
17092,99548,0
17093,99549,0
17094,99550,0
17095,99551,0
17096,99552,0
17097,99553,0
17098,99554,0
17099,99555,0
17100,99556,0
17101,99557,0
17102,65728,0
17103,65729,0
17104,65730,0
17105,65731,0
17106,65732,0
17107,65733,0
17108,65734,0
17109,65735,0
17110,65737,0
17111,65738,0
17112,65739,0
17113,65740,0
17114,65785,0
17115,65786,0
17116,65787,0
17117,65788,0
17118,65789,0
17119,65790,0
17120,65791,0
17121,65793,0
17122,65802,0
17123,65803,0
17124,65804,0
17125,65806,0
17126,65807,0
17127,65809,0
17128,65810,0
17129,72644,0
17130,83118,0
17131,83119,0
17132,83120,0
17133,72404,0
17134,72410,0
17135,73762,0
17136,72411,0
17137,72412,0
17138,72413,0
17139,72414,0
17140,73763,0
17141,73764,0
17142,72415,0
17143,72416,0
17144,73766,0
17145,72417,0
17146,72419,0
17147,72421,0
17148,73768,0
17149,73771,0
17150,72422,0
17151,72424,0
17152,72425,0
17153,72426,0
17154,72427,0
17155,72428,0
17156,72429,0
17157,72430,0
17158,72431,0
17159,73772,0
17160,73773,0
17161,7072,0
17162,20721,0
17163,7073,0
17164,7074,0
17165,20722,0
17166,7075,0
17167,7076,0
17168,20723,0
17169,7077,0
17170,20724,0
17171,7078,0
17172,20732,0
17173,50311,0
17174,50312,0
17175,50313,0
17176,50314,0
17177,50315,0
17178,50316,0
17179,50317,0
17180,50319,0
17181,50320,0
17182,50321,0
17183,41048,0
17184,41049,0
17185,41051,0
17186,41052,0
17187,41055,0
17188,41056,0
17189,41059,0
17190,41062,0
17191,41063,0
17192,41064,0
17193,41071,0
17194,41073,0
17195,41074,0
17196,41075,1
17197,41076,0
17198,41080,0
17199,41083,0
17200,40025,0
17201,48023,0
17202,40026,0
17203,48025,0
17204,48026,0
17205,40031,0
17206,48027,0
17207,32025,0
17208,32026,0
17209,32033,0
17210,48028,0
17211,40033,0
17212,40036,0
17213,40037,0
17214,48030,0
17215,40040,0
17216,11205,0
17217,11206,0
17218,11207,1
17219,11208,0
17220,11209,0
17221,11210,0
17222,47884,0
17223,47885,0
17224,47901,1
17225,47904,0
17226,47905,0
17227,47906,0
17228,47907,0
17229,47909,0
17230,47916,0
17231,47917,0
17232,47918,0
17233,47920,0
17234,47921,0
17235,47922,0
17236,47923,0
17237,47924,0
17238,2190,0
17239,2191,0
17240,2199,0
17241,2203,0
17242,2210,0
17243,2215,0
17244,2301,0
17245,2302,0
17246,2322,0
17247,2324,0
17248,2330,0
17249,2332,0
17250,2333,0
17251,33527,0
17252,37312,0
17253,37313,0
17254,37315,0
17255,33534,0
17256,37317,0
17257,33538,0
17258,37318,0
17259,33540,0
17260,33541,0
17261,37321,0
17262,33542,0
17263,37322,0
17264,33543,0
17265,33544,0
17266,33545,0
17267,37323,0
17268,33547,0
17269,33548,0
17270,33549,0
17271,37324,0
17272,33556,0
17273,37325,0
17274,37326,0
17275,33558,0
17276,33559,0
17277,37327,0
17278,37328,0
17279,37329,0
17280,33563,0
17281,33565,0
17282,37330,0
17283,33566,0
17284,37331,0
17285,33567,0
17286,37332,0
17287,37333,0
17288,5847,0
17289,5850,0
17290,5851,0
17291,5853,0
17292,5855,0
17293,5857,0
17294,5858,0
17295,5859,0
17296,5860,0
17297,5862,0
17298,5866,0
17299,5867,0
17300,5868,0
17301,5871,0
17302,5872,0
17303,5873,0
17304,5874,0
17305,5875,0
17306,5901,0
17307,5902,0
17308,5903,0
17309,65324,0
17310,65325,0
17311,65326,0
17312,65327,0
17313,65329,0
17314,65330,0
17315,65332,0
17316,65333,0
17317,65334,0
17318,28616,0
17319,28617,0
17320,28618,0
17321,28619,0
17322,28621,0
17323,28622,0
17324,28623,0
17325,28624,0
17326,28625,0
17327,28626,0
17328,28627,0
17329,28628,0
17330,28629,0
17331,28630,0
17332,28631,0
17333,28634,0
17334,28635,0
17335,28636,0
17336,28637,0
17337,28638,0
17338,28640,0
17339,28642,0
17340,28643,0
17341,28644,0
17342,28645,0
17343,28646,0
17344,28647,0
17345,28649,0
17346,28650,0
17347,28651,0
17348,83215,0
17349,83217,0
17350,83218,0
17351,83220,0
17352,98022,0
17353,98023,0
17354,98024,0
17355,98026,0
17356,83221,0
17357,83223,0
17358,98027,0
17359,83226,0
17360,98028,0
17361,83227,0
17362,83228,0
17363,98029,0
17364,83232,0
17365,83233,0
17366,98030,0
17367,83234,0
17368,83235,0
17369,98031,0
17370,83236,0
17371,83237,0
17372,83238,0
17373,83239,0
17374,98032,0
17375,83241,0
17376,83243,0
17377,98033,0
17378,83244,0
17379,83245,0
17380,98034,0
17381,35060,0
17382,35061,0
17383,35062,0
17384,60047,0
17385,35063,0
17386,35064,0
17387,60048,0
17388,35068,0
17389,35070,0
17390,35071,0
17391,60050,0
17392,35072,0
17393,60051,0
17394,35073,0
17395,35074,0
17396,60053,0
17397,35077,0
17398,35078,0
17399,60056,0
17400,35079,0
17401,35080,0
17402,57755,0
17403,57756,0
17404,57758,0
17405,57759,0
17406,57760,0
17407,57761,0
17408,57762,0
17409,57763,0
17410,57764,0
17411,57766,0
17412,57767,0
17413,57769,0
17414,57770,0
17415,57772,0
17416,57773,0
17417,57775,0
17418,57776,0
17419,57779,0
17420,57780,0
17421,57782,0
17422,57783,0
17423,57785,0
17424,57787,0
17425,57788,0
17426,57790,0
17427,57791,0
17428,57792,0
17429,57793,0
17430,57794,0
17431,57799,0
17432,58623,0
17433,58649,0
17434,58653,0
17435,68719,0
17436,69201,0
17437,69212,0
17438,69216,0
17439,82701,0
17440,34667,0
17441,84733,0
17442,84734,0
17443,73565,0
17444,72120,0
17445,84735,0
17446,84736,0
17447,72121,0
17448,73566,0
17449,72122,0
17450,73567,0
17451,72123,0
17452,72125,0
17453,73568,0
17454,84737,0
17455,73569,0
17456,84738,0
17457,72126,0
17458,84739,0
17459,84740,0
17460,73570,0
17461,72127,0
17462,73571,0
17463,72128,0
17464,72129,0
17465,72130,0
17466,72131,0
17467,84741,0
17468,84742,0
17469,73572,0
17470,84743,0
17471,72132,0
17472,72134,0
17473,84744,0
17474,84745,0
17475,72135,0
17476,72136,0
17477,84746,0
17478,99558,0
17479,99559,0
17480,99561,0
17481,99563,0
17482,99564,0
17483,99565,0
17484,99566,0
17485,99567,0
17486,99568,0
17487,99569,0
17488,99571,0
17489,99572,0
17490,99573,0
17491,99574,0
17492,99575,0
17493,99576,0
17494,83121,0
17495,83122,0
17496,83123,0
17497,83124,0
17498,83126,0
17499,83127,0
17500,83128,0
17501,83414,0
17502,45612,0
17503,45613,0
17504,68446,0
17505,68447,0
17506,68448,0
17507,68450,0
17508,68452,0
17509,68453,0
17510,68454,0
17511,68455,0
17512,68456,0
17513,68457,0
17514,68458,0
17515,68460,0
17516,68461,0
17517,68462,0
17518,68463,0
17519,68464,0
17520,72432,0
17521,72433,0
17522,72434,0
17523,72435,0
17524,72436,0
17525,72437,0
17526,73801,0
17527,72438,0
17528,72440,0
17529,72441,0
17530,72442,0
17531,73832,0
17532,72443,0
17533,72444,0
17534,72445,0
17535,73834,0
17536,72447,0
17537,84034,0
17538,72449,0
17539,73835,0
17540,73838,0
17541,73840,0
17542,73841,0
17543,73842,0
17544,73843,0
17545,72450,0
17546,72453,0
17547,72454,0
17548,72455,0
17549,50322,0
17550,50323,0
17551,50324,0
17552,50325,0
17553,50327,0
17554,50401,0
17555,50420,0
17556,50421,0
17557,50423,0
17558,50424,0
17559,50426,0
17560,50428,0
17561,50430,0
17562,50431,0
17563,50432,0
17564,41085,0
17565,41086,0
17566,41091,0
17567,41092,0
17568,41093,0
17569,41094,0
17570,41095,0
17571,41097,1
17572,41098,0
17573,41099,0
17574,41101,1
17575,41102,0
17576,41121,0
17577,41124,0
17578,41129,0
17579,41132,0
17580,41135,0
17581,41139,0
17582,41141,0
17583,41142,0
17584,41143,0
17585,41144,0
17586,41146,0
17587,41149,0
17588,41159,0
17589,41164,0
17590,41166,0
17591,41168,0
17592,41169,0
17593,41171,1
17594,41174,0
17595,41175,0
17596,41179,0
17597,40041,0
17598,48032,0
17599,40045,0
17600,38614,0
17601,40046,0
17602,48033,0
17603,48034,0
17604,38617,0
17605,40047,0
17606,40048,0
17607,40049,0
17608,32034,0
17609,40050,0
17610,40051,0
17611,40052,0
17612,48035,0
17613,40055,0
17614,38618,0
17615,32038,0
17616,40056,0
17617,11211,0
17618,11212,1
17619,11213,0
17620,11214,0
17621,11215,0
17622,11216,0
17623,11217,0
17624,11218,0
17625,11219,0
17626,47925,0
17627,47926,0
17628,47928,0
17629,47929,0
17630,47930,0
17631,47932,0
17632,47933,0
17633,47940,0
17634,47941,0
17635,47942,0
17636,47943,0
17637,47944,0
17638,47946,0
17639,47948,0
17640,47949,0
17641,47950,0
17642,47951,0
17643,47952,0
17644,47954,0
17645,47955,0
17646,47957,0
17647,47958,0
17648,47959,0
17649,47960,0
17650,47963,0
17651,47964,0
17652,47965,0
17653,2338,0
17654,2339,0
17655,2341,0
17656,2343,0
17657,2346,0
17658,2347,0
17659,2351,0
17660,2356,0
17661,4987,0
17662,4988,0
17663,4989,0
17664,4992,0
17665,6422,0
17666,6423,0
17667,6424,0
17668,6426,0
17669,6758,0
17670,76309,0
17671,76310,0
17672,76311,0
17673,76351,0
17674,76354,0
17675,76357,0
17676,76360,0
17677,76363,0
17678,76364,0
17679,76365,0
17680,76366,0
17681,76367,0
17682,76370,0
17683,76371,0
17684,76372,0
17685,76373,0
17686,76374,0
17687,76377,0
17688,76379,0
17689,76380,0
17690,76384,0
17691,76388,0
17692,76389,0
17693,76401,0
17694,76402,0
17695,5904,0
17696,5905,0
17697,5906,0
17698,5907,0
17699,30165,0
17700,31905,0
17701,35004,0
17702,20135,0
17703,24604,0
17704,24701,0
17705,24712,0
17706,24714,0
17707,24715,0
17708,24716,0
17709,24719,0
17710,24724,0
17711,24726,0
17712,24729,0
17713,24731,0
17714,24733,0
17715,24736,0
17716,24737,0
17717,24738,0
17718,24740,0
17719,24747,0
17720,24801,0
17721,24808,0
17722,24811,0
17723,24813,0
17724,65335,0
17725,65336,0
17726,65337,0
17727,65338,0
17728,65339,0
17729,65340,0
17730,65344,0
17731,65345,0
17732,65347,0
17733,65348,0
17734,65349,0
17735,65350,0
17736,65351,0
17737,65354,0
17738,65355,0
17739,65360,0
17740,65401,0
17741,65436,0
17742,65438,0
17743,65439,0
17744,65440,0
17745,65441,0
17746,65443,0
17747,65444,0
17748,65446,0
17749,65449,0
17750,65452,0
17751,65453,0
17752,65456,0
17753,65457,0
17754,65459,0
17755,65461,0
17756,65462,0
17757,65463,0
17758,65464,0
17759,65466,0
17760,28652,0
17761,28654,0
17762,28655,0
17763,28657,0
17764,28658,0
17765,28659,0
17766,28660,0
17767,28662,0
17768,28663,0
17769,28665,0
17770,28666,0
17771,28667,0
17772,28668,0
17773,28669,0
17774,28670,0
17775,28671,0
17776,28672,0
17777,28673,0
